,0.1
221,1.1842259005644156
222,1.1641433780485075
223,1.2411490866958086
224,1.2409359186362614
225,1.2641498666869944
226,1.2105304434032669
227,1.2488449593109774
228,1.2539417303856046
229,1.2138644367223828
230,1.2496328461257267
231,1.1892428490996454
232,1.2076820080750352
233,1.23871558660219
234,1.2336044831403774
235,1.2206545986985449
236,1.26328847439988
237,1.2577410816346803
238,1.2760095345496922
239,1.2445567894496443
240,1.221982669589818
241,1.23179817672189
242,1.2870686460694853
243,1.2302665491174751
244,1.2583211824226166
245,1.2733364859511604
246,1.2450591374370754
247,1.257619899698816
248,1.2892632106692334
249,1.2686787890052338
250,1.2699416667893308
251,1.2442201726925157
252,1.2214886251042607
253,1.2741268873996467
254,1.2513560892577416
255,1.2640028725410055
256,1.2290452435498236
257,1.2717949514943847
258,1.2213862491139738
259,1.272909308093955
260,1.267627336782739
261,1.2720485305592206
262,1.2875851004573735
263,1.257121925972062
264,1.2761922688428324
265,1.27166742025416
266,1.2190187131676973
267,1.291470448181502
268,1.3146932389121297
269,1.2429423654522256
270,1.2503902302215477
271,1.2576275366253116
272,1.256678727113023
273,1.3162903984720127
274,1.3266361037993137
275,1.2533050714030383
276,1.2592652753965854
277,1.3066071925691467
278,1.2968523144116648
279,1.2531260663082184
280,1.2565426721736348
281,1.2520005426264094
282,1.2324195164214298
283,1.248464776323937
284,1.3010888445174558
285,1.3241336810680309
286,1.2807692105525124
287,1.3114078569505114
288,1.276293956627219
289,1.2962984934077122
290,1.2789180239544884
291,1.2614241255457472
292,1.2853056978276318
293,1.2753341871391715
294,1.293354882399632
295,1.2491000004931083
296,1.305411727455367
297,1.3036934482965143
298,1.2366265130374918
299,1.271008141258108
300,1.3208087358119256
301,1.3288435207759908
302,1.296095902309826
303,1.291453135452427
304,1.266537212222369
305,1.287023670158298
306,1.3004251315513256
307,1.3240213256542817
308,1.2877472420950562
309,1.2900416521626101
310,1.2608363035842722
311,1.2671756198636763
312,1.2880892747637012
313,1.291125472694137
314,1.295136755660213
315,1.2633709753118592
316,1.2800585936511262
317,1.2891249982511834
318,1.3074990002558866
319,1.306556962860975
320,1.2921484027225782
321,1.276066949835426
322,1.2434412206686736
323,1.3340096806771307
324,1.2921501065722785
325,1.2975393786081089
326,1.285718796768397
327,1.3122388791409318
328,1.2758353868036754
329,1.2897665488490098
330,1.2269189319032763
331,1.2692934802776779
332,1.2471323926297255
333,1.333745426999866
334,1.2408791322671224
335,1.290835603600025
336,1.2732407766805947
337,1.3110902607716994
338,1.298565201094157
339,1.2875874964359788
340,1.3067750182064486
341,1.2551338908073906
342,1.322686690278151
343,1.320629303269656
344,1.2837794756067353
345,1.3020242991251643
346,1.3023142177253564
347,1.2801731328988404
348,1.2905871570218266
349,1.296356379440836
350,1.2715313210391412
351,1.2680069639949827
352,1.2836298135982849
353,1.3292167453912629
354,1.3097686881730803
355,1.2680529615304754
356,1.2826297039695398
357,1.2945209669063027
358,1.3301214108159247
359,1.3072355803860716
360,1.2763954422532535
361,1.322974808279946
362,1.3565812709372411
363,1.2961561285368
364,1.2772310853356807
365,1.2553663597857978
366,1.292247552823603
367,1.3155509571845525
368,1.30797685485898
369,1.3224098690746793
370,1.3336470247616437
371,1.3230823118103379
372,1.3409385302299168
373,1.324896347149856
374,1.3179078194230975
375,1.3210749859249726
376,1.291734914823919
377,1.32812079060153
378,1.308185614536489
379,1.2827394489229638
380,1.2923321350285473
381,1.3065573811963513
382,1.3139344684398233
383,1.2498686796407323
384,1.296969534774446
385,1.332360780429793
386,1.3344014024821027
387,1.3153614009763597
388,1.3387475304624707
389,1.3158498728463528
390,1.3459784388930696
391,1.3356775662153864
392,1.3452276129794307
393,1.3149234797608862
394,1.2991890823255154
395,1.340559163954907
396,1.3358528011696196
397,1.3115383495549686
398,1.3101295606757037
399,1.307188433029066
400,1.3389130316917552
401,1.2994931987194291
402,1.3066346753787823
403,1.2865942740519603
404,1.302197170111972
405,1.3134315580709743
406,1.3339643474911427
407,1.3141535876978243
408,1.2857264041520644
409,1.2915286895151081
410,1.3510828924201037
411,1.3484749882605362
412,1.3350475318471848
413,1.3079146384631883
414,1.3440257390371477
415,1.3273092122523673
416,1.2711547099306988
417,1.3358639163451618
418,1.2915006918676277
419,1.2750700683981206
420,1.3291582593320082
421,1.3261404893693483
422,1.3344431898421012
423,1.3060637960744674
424,1.333562554808461
425,1.3504230180185952
426,1.3111311253597504
427,1.326820179261283
428,1.3096610099233745
429,1.299706036451896
430,1.323015891890643
431,1.3243850352748965
432,1.3295216963212113
433,1.290714630431847
434,1.3065461594633387
435,1.32543855410394
436,1.3128763692570853
437,1.2971740796463318
438,1.3123144850620085
439,1.3199577227264798
440,1.290517383674322
441,1.2764139276061972
442,1.3081832108152638
443,1.295042817114411
444,1.356184438633973
445,1.2794601611299001
446,1.3046330015585232
447,1.3299442277326305
448,1.3236736552321995
449,1.3354339333212226
450,1.3407431094742581
451,1.3380774433366822
452,1.3041271626388642
453,1.3366781159838708
454,1.3247716643364311
455,1.3319574686132922
456,1.3636143269219538
457,1.3047519640454168
458,1.3261970009524051
459,1.3300948888286315
460,1.373133219077608
461,1.2676303359675511
462,1.3387930835598576
463,1.3054577441052262
464,1.296015379835093
465,1.3692314432256558
466,1.3476833663112746
467,1.368526018523259
468,1.3291678954454509
469,1.2986573604484435
470,1.345356155929903
471,1.3162468879548623
472,1.3424691527542907
473,1.3167874955530843
474,1.3895312375504745
475,1.3592159735682763
476,1.343810883784574
477,1.3384198463374757
478,1.3340976896038501
479,1.3440600632809183
480,1.3066954033143794
481,1.3296686907956345
482,1.3452674800324536
483,1.3461934966707432
484,1.3224670060277546
485,1.2814046752408328
486,1.3052243658357767
487,1.2967747874162787
488,1.323749425386684
489,1.3809580329788733
490,1.2635466189810056
491,1.3523280879320547
492,1.3150426320296875
493,1.3235692474850802
494,1.3213988915589903
495,1.32685630924355
496,1.3512503338649071
497,1.343247829342157
498,1.2882709986154013
499,1.2651375582777908
500,1.331417397377565
501,1.3553823076114666
502,1.3207081969008165
503,1.3158897660033517
504,1.3692835504837537
505,1.3135401159366757
506,1.3771237125210969
507,1.3356137819255205
508,1.3423090681198517
509,1.321022098688192
510,1.3691209888870526
511,1.3385707178030057
512,1.3093033384843449
513,1.350505473267512
514,1.2979292922514067
515,1.29933717689636
516,1.3108638105079382
517,1.316966781651959
518,1.347294243280916
519,1.2924859602661936
520,1.3576799079200712
521,1.3408336889347447
522,1.3606166617429911
523,1.3499274929179743
524,1.3212564943959222
525,1.3269668235709204
526,1.329775304514286
527,1.3378410756776755
528,1.326150065436376
529,1.3833785219405905
530,1.3526182271188725
531,1.3442054853798142
532,1.3003407130587548
533,1.3488986331429629
534,1.314770834334482
535,1.336567813725932
536,1.3086089053379883
537,1.3291164455780706
538,1.3608258641887199
539,1.3628332412512774
540,1.3514514206142076
541,1.3061721811322533
542,1.2988835118874547
543,1.2898353899579171
544,1.3511444044789203
545,1.2990388878192762
546,1.2987776201129295
547,1.3245346951638821
548,1.313566402771378
549,1.319780811743221
550,1.3494605929363384
551,1.288161841432446
552,1.2933727986576946
553,1.336686198364059
554,1.3291604774102932
555,1.3426848563574358
556,1.3406168739853601
557,1.2536270946976147
558,1.341319796391163
559,1.321598047507676
560,1.3675771673495214
561,1.3199762605053549
562,1.368696664823325
563,1.3487230471914355
564,1.3337263544724223
565,1.3163428518012434
566,1.311887960283398
567,1.38553862375865
568,1.3039683802203335
569,1.2992608012580376
570,1.3958730236090395
571,1.312429245943398
572,1.3109062459810996
573,1.357714407863911
574,1.3122294843593607
575,1.341232600036754
576,1.3000690485069724
577,1.3030934260477054
578,1.2898606585237193
579,1.2673872393259336
580,1.2971968707562855
581,1.3418806219749764
582,1.3313460080350814
583,1.372167613014958
584,1.3190269133125498
585,1.3098428519685108
586,1.3302230094310823
587,1.34662722295648
588,1.3279749547889559
589,1.316726629440556
590,1.3217489378791807
591,1.3300668197300232
592,1.3194528963057284
593,1.3236192544148622
594,1.3419722074383762
595,1.3361396030516692
596,1.3889898993716416
597,1.3073147792736317
598,1.311101550569196
599,1.3364062174893467
600,1.3482561799164303
601,1.343091884378864
602,1.2836719267866639
603,1.3354074240604323
604,1.351218840962694
605,1.3446262660175465
606,1.3577423943906657
607,1.3321457223624311
608,1.3437144150705773
609,1.3240159449574698
610,1.3728786730321905
611,1.3674650906107304
612,1.3311297098343646
613,1.3571482303962814
614,1.3352524551993368
615,1.2540838559106773
616,1.3226625413877635
617,1.3630516196114184
618,1.3549742972536885
619,1.3710601990372182
620,1.3377255677980322
621,1.3585737398251143
622,1.358526779644674
623,1.3551324319923204
624,1.333111968911031
625,1.2844108331601884
626,1.396350857748665
627,1.2981703096485804
628,1.3382121237906164
629,1.3717108423152957
630,1.3643227610146227
631,1.3256841940902653
632,1.3285368309698462
633,1.3508218097804736
634,1.3917770607504933
635,1.3271731758952083
636,1.3312512766188633
637,1.3527814215088216
638,1.36178533217552
639,1.3067763132176762
640,1.3426175873220556
641,1.3658586811765792
642,1.3588681743479414
643,1.381457545495502
644,1.319652480590059
645,1.3218332284546193
646,1.3315539279949056
647,1.3149857335702233
648,1.3241875822173732
649,1.3899230333436836
650,1.3560696443534224
651,1.3532759233711
652,1.318759212661401
653,1.3610551208223947
654,1.3918229139894993
655,1.3263293373548297
656,1.3191359748565463
657,1.3274587378656235
658,1.3058406881869018
659,1.315188437029671
660,1.3237258499883666
661,1.3686308137127101
662,1.3164374696607535
663,1.3241134497379934
664,1.3272393306449368
665,1.3217257534332476
666,1.3790354817611488
667,1.3455099154123702
668,1.3407889450326187
669,1.3042096867179949
670,1.3727629755705717
671,1.3457892858568892
672,1.3243488554764047
673,1.367557050999152
674,1.3300485504685935
675,1.334807442755117
676,1.3224418882487816
677,1.3490918749565866
678,1.3245906214341567
679,1.320321322194073
680,1.3605988296725415
681,1.3035872432385063
682,1.3267839398503294
683,1.3296793075741737
684,1.3067438518114582
685,1.3458565955603055
686,1.358199080850324
687,1.321545339579526
688,1.3508290671530694
689,1.3115327514906727
690,1.3502888580515737
691,1.2909279936029419
692,1.3592880415545339
693,1.3558912538696437
694,1.3339650030691186
695,1.3060942770870847
696,1.346086556169975
697,1.3274713388735353
698,1.3513729400359942
699,1.364250564063081
700,1.3726914212998123
701,1.3354125413538465
702,1.3285060194042915
703,1.3976174662319003
704,1.3619383195096888
705,1.362805038703728
706,1.3651787234512989
707,1.3414097954654631
708,1.3219103469510733
709,1.3459013680078487
710,1.3162140060385472
711,1.3497943467137368
712,1.309739720909714
713,1.3495352264468534
714,1.3193818296945485
715,1.3661623692027858
716,1.4147659402714206
717,1.3490199542024943
718,1.3438983156957671
719,1.3709327074474604
720,1.3652913862961895
721,1.3512127125563491
722,1.3162995919400953
723,1.3654110348621418
724,1.3771282889353864
725,1.3267137570670295
726,1.3154194957317003
727,1.364740872987771
728,1.3247647077237807
729,1.3628120741942733
730,1.3017922403668152
731,1.3616616343988532
732,1.3330406167436868
733,1.3361059264404154
734,1.3607173505702765
735,1.3463070127481807
736,1.3648419954939899
737,1.3601291911806284
738,1.3062758359572184
739,1.3268801102698182
740,1.3529173011252116
741,1.295053567212427
742,1.3456871841878213
743,1.3484204421201362
744,1.3349815480835723
745,1.3178740914574083
746,1.3138413760178127
747,1.3501564551086005
748,1.3564387512433542
749,1.3498282003246838
750,1.3413867743489714
751,1.303936086435179
752,1.3329297841995953
753,1.3273304053849204
754,1.3481331354466708
755,1.3991388670828413
756,1.3129387137799786
757,1.336845365230043
758,1.3490509501848231
759,1.3388402520602813
760,1.3516975314517932
761,1.38052016387862
762,1.337086268512369
763,1.3240384994941594
764,1.3127044904772782
765,1.3380994300972329
766,1.353398985433507
767,1.327720114039972
768,1.333057847424528
769,1.3242316757848676
770,1.3691691054592805
771,1.3588008672831526
772,1.3155718104872782
773,1.340094708832366
774,1.320791115186948
775,1.3695016173333323
776,1.356843389269265
777,1.3476090303145951
778,1.3761270983964597
779,1.289355042547279
780,1.390195471631199
781,1.3251570184829475
782,1.367622025140393
783,1.3693035812944996
784,1.3247010907994539
785,1.331421902609287
786,1.3694768331588252
787,1.3085528883689044
788,1.4141190559395
789,1.3780270727219306
790,1.3536974937728925
791,1.353143417328579
792,1.352690317297672
793,1.3364072708040522
794,1.2994090881465576
795,1.3981425817879072
796,1.3533755356180048
797,1.3982508892144685
798,1.3648541198878867
799,1.344994944540866
800,1.325229710386496
801,1.3383976846255448
802,1.3233396085978886
803,1.3541431856804576
804,1.319650265696489
805,1.3398904949052544
806,1.3375823129571807
807,1.321177983934117
808,1.3729601853144011
809,1.3660597975154865
810,1.3332477219048917
811,1.3882465455069004
812,1.3528645243139028
813,1.3405458936166574
814,1.3683179507925092
815,1.3454487685290415
816,1.374636335089749
817,1.3304954530669666
818,1.3873077002929097
819,1.3410993087550587
820,1.3902529092354439
821,1.368551231215829
822,1.340024360534645
823,1.3667624535168559
824,1.3230443320363707
825,1.3010383551976903
826,1.3235728810321417
827,1.3493601577037428
828,1.3644756575611472
829,1.318423211513696
830,1.3872130477683953
831,1.3568207317638012
832,1.3638265565190766
833,1.3211480969369738
834,1.3598023984030625
835,1.3244881083934146
836,1.3555128078640988
837,1.3585125408306458
838,1.368646525804633
839,1.3748911177681553
840,1.3647061384314647
841,1.3478696954531675
842,1.3825839661568888
843,1.3128487424517838
844,1.3441185071759278
845,1.3375537300895823
846,1.3196628648860687
847,1.3644333477509472
848,1.3281332165672368
849,1.372417066395282
850,1.3338001803423065
851,1.398512503856051
852,1.3432352999360386
853,1.3625576370337007
854,1.3522768174611337
855,1.3459040968790659
856,1.3497879333752245
857,1.3189057375328215
858,1.382923168748123
859,1.3225143122464675
860,1.3241395603985777
861,1.3171460390868972
862,1.2955611345842855
863,1.3467204081223647
864,1.3561591203826244
865,1.3633113747624261
866,1.3401639639182903
867,1.3177951394932306
868,1.3904871812023578
869,1.3500901984399714
870,1.3357033327805772
871,1.3027916076094368
872,1.339686286171258
873,1.3594488681367751
874,1.359091710742245
875,1.357045340450583
876,1.3881674161659523
877,1.3316211421711208
878,1.371976607815817
879,1.3718720980654024
880,1.337452954421375
881,1.330814454744736
882,1.3688883939468361
883,1.3084151153010655
884,1.3259231329251868
885,1.3556743062223071
886,1.3207380457049187
887,1.3571536414346606
888,1.3468457204272697
889,1.357605128831956
890,1.352105430059326
891,1.3200490459129612
892,1.37506328589483
893,1.3590496047651712
894,1.3121994776552959
895,1.3384087238921256
896,1.3290758012223054
897,1.3551208481399764
898,1.342886057733269
899,1.3543020053303525
900,1.3784878799975424
901,1.390695950522867
902,1.3409154129061502
903,1.3762373024982577
904,1.3026224820882655
905,1.3620228758183013
906,1.3291112756343435
907,1.4227167145988457
908,1.331428592254551
909,1.3469474591414654
910,1.3594858093273563
911,1.344792054328024
912,1.3699963190638256
913,1.3675178802216634
914,1.3485046455459355
915,1.3883510924201465
916,1.3176534019905928
917,1.3540016139080395
918,1.3548425023214357
919,1.369196630576854
920,1.3115219913682636
921,1.2992768007070785
922,1.3376504869645185
923,1.3622041218871004
924,1.343832810642936
925,1.3760186372129783
926,1.3896677491875258
927,1.3658903236711595
928,1.3415488175923442
929,1.322117730981164
930,1.3560243778833236
931,1.292881944092021
932,1.352034315510888
933,1.3112949097544107
934,1.3626438570669812
935,1.3588443747122212
936,1.328017588849932
937,1.400543385856764
938,1.34523261158449
939,1.3506353933984663
940,1.3868008908607712
941,1.360983860542372
942,1.308515514123102
943,1.3755317983906186
944,1.3592376387495124
945,1.3348494084916027
946,1.3449579681354673
947,1.332830357362201
948,1.3320840336742146
949,1.3386430520048125
950,1.3714156936755986
951,1.3435308193519502
952,1.338959758730117
953,1.3644399680324233
954,1.358088582214282
955,1.3302338795696265
956,1.3513639954758352
957,1.3495375952087731
958,1.3451479891422797
959,1.336658875720546
960,1.3285893410147314
961,1.367985963267716
962,1.3554665150103775
963,1.3375814268286006
964,1.3182254522988412
965,1.3354824923183584
966,1.3962747084647622
967,1.368694983319878
968,1.380532251634395
969,1.310777850125404
970,1.3696461669975817
971,1.3579644466115943
972,1.3587873977663332
973,1.3129246643849768
974,1.3325409189652864
975,1.3372025988692215
976,1.4059711020816377
977,1.3912581740855905
978,1.2873061435881445
979,1.3568402285745023
980,1.3973982691630322
981,1.370275610409252
982,1.3897403507307375
983,1.3193382946739474
984,1.3451917328958172
985,1.3197414262071103
986,1.336650358145118
987,1.3287795097382646
988,1.3210696208693988
989,1.3597341366979363
990,1.291686206740751
991,1.3124353353308955
992,1.3645709456682735
993,1.3738678580616017
994,1.348653208913495
995,1.3080034133089862
996,1.3349723458216272
997,1.3173025063591148
998,1.3538958090667026
999,1.3322360381789848
