,0
496,1.4103232923113567
497,1.3502148975225836
498,1.368027280952711
499,1.3984189048123519
500,1.442374483857455
501,1.3879637873063326
502,1.3860536383844444
503,1.3769318903780925
504,1.4186098181972233
505,1.4467971070553642
506,1.4022813224791624
507,1.406239776001081
508,1.4121011195920716
509,1.3694473489338332
510,1.383522584271763
511,1.3926095215746455
512,1.4264597677662234
513,1.411785306819567
514,1.3828063458221589
515,1.4524647817290997
516,1.4342172048609958
517,1.380897990969126
518,1.4621794744261607
519,1.423228675822386
520,1.3826628661331
521,1.4259684601485012
522,1.416967996508778
523,1.4416277239432926
524,1.4189718205624657
525,1.423074447324487
526,1.4022118082110782
527,1.4126235125010658
528,1.3923628405975585
529,1.4409687868672938
530,1.4335844254332981
531,1.3613697996841028
532,1.4023114747785246
533,1.45154690800799
534,1.4213941183510013
535,1.4132272798445589
536,1.4037604384572815
537,1.3678755305291088
538,1.3843762272209124
539,1.3998391845512725
540,1.3984804117628948
541,1.3979360039592843
542,1.432344637516189
543,1.3940388391631455
544,1.4286420240525597
545,1.4455779496805612
546,1.4127005692977992
547,1.4054323287048691
548,1.4016690945829342
549,1.4308322352437775
550,1.3803484526727972
551,1.424534810297333
552,1.4122414297583084
553,1.410224988561191
554,1.4037386478695093
555,1.4264287431617308
556,1.42564450749352
557,1.4012468049877094
558,1.4190310825022874
559,1.4089166461814395
560,1.3806786509238413
561,1.3924531316124082
562,1.393623924057767
563,1.3735637587228287
564,1.408711935544702
565,1.4283584936111047
566,1.4293019042791195
567,1.4213724803971801
568,1.3993335114254595
569,1.4278260557873808
570,1.4157133544048546
571,1.393035767307432
572,1.3967644825307794
573,1.3680944255608603
574,1.4258809309359826
575,1.4096796180120479
576,1.4305742737374625
577,1.40142719499641
578,1.3937425446332248
579,1.3794750791218013
580,1.4589980011618486
581,1.3975159012066365
582,1.425713331284069
583,1.400801722574399
584,1.363047427153143
585,1.3880190250981768
586,1.4154044317303092
587,1.4378154013082134
588,1.4179856593674494
589,1.4183021916337077
590,1.390573683570104
591,1.4073115661636366
592,1.409628343641724
593,1.4013517169654182
594,1.4234589902468104
595,1.3925446172707474
596,1.437007002749978
597,1.3979501199423292
598,1.4201337763831525
599,1.4452193259719057
600,1.4623512620455228
601,1.461550730654103
602,1.4092892448352428
603,1.4106053165679637
604,1.4354852621540015
605,1.4354220187062425
606,1.3763617766568492
607,1.3918927264469427
608,1.4088942686692494
609,1.4046891156503871
610,1.382159622213803
611,1.4142788087078144
612,1.433870978182739
613,1.4120113118381354
614,1.4022347722609687
615,1.3882761418942613
616,1.4058412365821729
617,1.4003999581727617
618,1.3680524035220352
619,1.391926010587062
620,1.38909746184736
621,1.402385444565612
622,1.3892986057361887
623,1.3846662072609242
624,1.388167180525002
625,1.4207495318985466
626,1.3955258095351417
627,1.4203887227890482
628,1.3951550719859698
629,1.4428402684555697
630,1.3964032469283574
631,1.3916201864809805
632,1.4247421365367938
633,1.4069860631764928
634,1.4192645440238267
635,1.4383878011614202
636,1.4436324839805594
637,1.413630233977669
638,1.398944646220194
639,1.4008558221013097
640,1.4146127552655887
641,1.4103829305549695
642,1.3949362640268612
643,1.3788137952660835
644,1.3606743453925783
645,1.4389331701075396
646,1.4343775399728709
647,1.4151134285885913
648,1.4319686274019332
649,1.386741947823762
650,1.4046224018697382
651,1.415137950167785
652,1.4075081281463173
653,1.3475411535732094
654,1.4166215732370042
655,1.3985256788876834
656,1.3874101151811409
657,1.4032607100273933
658,1.4096763623876738
659,1.425116469997083
660,1.4333945238090902
661,1.419064524896848
662,1.4272084340294415
663,1.4088854065598013
664,1.4474150211962626
665,1.39547557153521
666,1.4419902048174609
667,1.4155560560545113
668,1.4001880728460498
669,1.42160677896207
670,1.4115395552468741
671,1.4349388442494475
672,1.4467022753956256
673,1.384913722322523
674,1.401968530015089
675,1.4404482315146685
676,1.47531738005029
677,1.4252929204722713
678,1.4031749559593234
679,1.3925569343314022
680,1.3739515756606366
681,1.4105131045823627
682,1.39705002292062
683,1.4375413000427224
684,1.405868253590777
685,1.3981989737102045
686,1.4052471281299832
687,1.4285556022478252
688,1.4381729422956568
689,1.4290716047472765
690,1.444141820968389
691,1.400224230007524
692,1.4264460662372862
693,1.4102279717922495
694,1.4135139143480568
695,1.4212287441074938
696,1.4127397080631865
697,1.4065294900524512
698,1.406744741572109
699,1.3673884658079463
700,1.4081648704786371
701,1.4047550071214148
702,1.4130459451012145
703,1.420234353220567
704,1.4347716583440364
705,1.3894527477272527
706,1.4606928287192895
707,1.4298627573159208
708,1.398958514461704
709,1.4043715749705354
710,1.4443794947047173
711,1.4479330519968685
712,1.4116669437946505
713,1.3649321108902241
714,1.4061747573041437
715,1.3834926715996865
716,1.422840314907213
717,1.3703945593408706
718,1.4059273297536574
719,1.4131776501041002
720,1.4111089705151165
721,1.3824932541504333
722,1.4287173559932211
723,1.383954249596661
724,1.4116099574307523
725,1.3900199423747972
726,1.39838678418088
727,1.4017277275329483
728,1.4300639493539222
729,1.379186009418382
730,1.392309026654527
731,1.4101760015356066
732,1.3888626636307562
733,1.4117180381134322
734,1.3466811144784354
735,1.418058469665674
736,1.38855895916273
737,1.4406866292598637
738,1.41501802004664
739,1.429477474943995
740,1.4094843820509129
741,1.3853765811140704
742,1.3907753143200232
743,1.3865623991107756
744,1.417071222727474
745,1.4188141738231597
746,1.4130868282190512
747,1.4527934408907783
748,1.4018262779846364
749,1.4339960666193077
750,1.4209689240782175
751,1.404315567771182
752,1.369862541761683
753,1.3900261276827097
754,1.4000566313132363
755,1.4352882841212358
756,1.431973511036857
757,1.3944464567732129
758,1.4386045997031622
759,1.3674090957342098
760,1.401933505260135
761,1.404740333910405
762,1.4370772804923
763,1.4121393292556292
764,1.392105862623074
765,1.3586957230498797
766,1.3893869318836467
767,1.4108289938264076
768,1.405583331081137
769,1.4025469818449185
770,1.4373173347536083
771,1.4232798062130336
772,1.3954703507407213
773,1.4049309834421986
774,1.3890336233545628
775,1.3937694824015232
776,1.4217495780267586
777,1.404993059407824
778,1.4209878266127984
779,1.4113811807428014
780,1.4224715365956329
781,1.4101313883825302
782,1.4253628904900193
783,1.3916138112454999
784,1.3681483694254062
785,1.397275906751552
786,1.405105403611026
787,1.4106746784837054
788,1.3742402271043193
789,1.3798525950494043
790,1.4341527010963389
791,1.3940273501932658
792,1.401281871174334
793,1.4003710200342991
794,1.4209208238844497
795,1.3571026992564612
796,1.4192258635104975
797,1.4059036401316805
798,1.437523807995539
799,1.428651550067289
800,1.4256817398742558
801,1.4024122863285662
802,1.4048409157624642
803,1.4220239050684016
804,1.401171074468627
805,1.3987724801180685
806,1.3994916108213369
807,1.4099021602689539
808,1.3754407510747886
809,1.4192799491266717
810,1.4075633131072047
811,1.3636463926757387
812,1.3818507929748334
813,1.4491359501582237
814,1.4377037372541617
815,1.4160169375144063
816,1.4331977039583432
817,1.4201999055556103
818,1.4034782088691977
819,1.408509324094653
820,1.389714865981723
821,1.422376171943607
822,1.3929048354338964
823,1.3882423875913021
824,1.434559794787836
825,1.3934329694751442
826,1.4228575171495996
827,1.4322388993215491
828,1.3985313494460423
829,1.430639444322442
830,1.4154495462840635
831,1.415227134399969
832,1.4034222524663242
833,1.374173037993291
834,1.4015015992174793
835,1.3664495633539584
836,1.4054397724494534
837,1.4109090194045868
838,1.4083393482393476
839,1.3969517965143663
840,1.4222125579619518
841,1.4074038397475774
842,1.3951257339229857
843,1.3952725926497307
844,1.4112382886195365
845,1.3977349580806846
846,1.3961144779853523
847,1.431104160575078
848,1.425468596184543
849,1.4350948561401562
850,1.3930673433826433
851,1.4010670659871869
852,1.4421017352368493
853,1.4058284849638334
854,1.4133891734869337
855,1.4424233437484864
856,1.4353473091762732
857,1.37373023235365
858,1.4316598682678734
859,1.4218491495985788
860,1.437109630485563
861,1.4143142473997476
862,1.4655180988369043
863,1.4278785778134928
864,1.4611678838493327
865,1.3840813135124033
866,1.4173834442744424
867,1.4284308967502506
868,1.4089885240785198
869,1.3735011783802789
870,1.466458123629541
871,1.4235011303377605
872,1.3941340397378539
873,1.3917003291022105
874,1.3864362131007013
875,1.4279259154684758
876,1.4359823122956645
877,1.4384933978273906
878,1.3856011317486132
879,1.415280414498784
880,1.4297137252217014
881,1.4181571063341705
882,1.4032318221786397
883,1.4154606005292276
884,1.4169941290796664
885,1.3562074762845915
886,1.4086197456371272
887,1.3832406409678077
888,1.4523522408749083
889,1.435794470944376
890,1.356028592069165
891,1.3876433204227625
892,1.4129069360182096
893,1.4340310834168795
894,1.3495165286398592
895,1.4100542674407914
896,1.4242836374857515
897,1.3751888686791625
898,1.4395880080108783
899,1.415774084059861
900,1.4188356633159058
901,1.3865786613469437
902,1.3981028766113353
903,1.4318469519348496
904,1.401356401444916
905,1.4418936388079158
906,1.4394876098076193
907,1.3918494285041136
908,1.4251176674171608
909,1.4469552791552802
910,1.3955681200006358
911,1.4270688437400945
912,1.4145684198527173
913,1.4394716629964792
914,1.4295162072625636
915,1.4138926392201538
916,1.4098804720587212
917,1.400789460176093
918,1.4178230218744137
919,1.3774218571136265
920,1.4105996656619766
921,1.3842214403125603
922,1.3730014383596558
923,1.456894429994781
924,1.4278940155710966
925,1.4211052097725245
926,1.3893523715713612
927,1.4143375939965037
928,1.4256196274202062
929,1.382439991817241
930,1.420886456422818
931,1.4367595535069753
932,1.4215176505089047
933,1.416417315490277
934,1.38623940953809
935,1.3783419088254458
936,1.4003448391743818
937,1.4026250723118279
938,1.4059604330280953
939,1.4283395656616864
940,1.4241361155074275
941,1.4185487120581597
942,1.4266471213055756
943,1.4180740907674694
944,1.375172937186323
945,1.4201898225667988
946,1.4428178764889332
947,1.4433983684797003
948,1.4060473116917078
949,1.4120222734508479
950,1.3925301826833572
951,1.4139324754634492
952,1.4014426068531054
953,1.3731181485891295
954,1.3825958292359735
955,1.382278577337701
956,1.399617259067822
957,1.3761657127939675
958,1.4347743567083346
959,1.3886074800646857
960,1.3959295528148148
961,1.4057455776075087
962,1.4400383571856805
963,1.4023523203518464
964,1.3887651103079985
965,1.409796787480455
966,1.4078732207821174
967,1.4394202224942272
968,1.4105877274191654
969,1.4008557971532147
970,1.439985265278983
971,1.419842454835413
972,1.3974063472259168
973,1.4232191119889102
974,1.4128891018911063
975,1.4235935472654953
976,1.425681343329753
977,1.4124375442096808
978,1.4155534413723092
979,1.4093835217004957
980,1.4404761637642065
981,1.4355765456427676
982,1.4260558976865199
983,1.3985787789418138
984,1.4069869717250385
985,1.3986913999621229
986,1.3969099401123084
987,1.3922714142870776
988,1.3870735877143905
989,1.4131563566360887
990,1.3958476036863374
991,1.415157731481657
992,1.4280956890639287
993,1.4357693605597754
994,1.3978981602648184
995,1.383611832705951
996,1.3952106917958274
997,1.3976607069533291
998,1.399275226457059
999,1.4306090201916453
