,ε = 0,ε = 0.01,ε = 0.1,ε = 0.5
35,1.0179397481044876,0.9566723741502862,0.928873681713957,0.6062864643197449
36,1.000951031656294,0.9263112477526079,0.9466647487442459,0.6245880928337595
37,1.005740101836454,0.980496357668331,0.9091595853879019,0.5761003123879307
38,1.0044718577849032,0.9803186486721361,0.9569582776229756,0.5944493871331038
39,0.9828739702600965,0.918028406637818,0.9736108256556629,0.6479183367078492
40,1.0047281563386063,0.9606702912300364,0.92062357475802,0.6469471826359965
41,1.0362338337569532,0.9764632799330348,0.9809649877382196,0.6555941616685338
42,1.0090190428404977,0.9783085692594394,0.9209739540578189,0.6503794206430175
43,0.9803801977953375,0.9592224656061804,0.9742410978779001,0.5589208111185463
44,0.9989009262626585,0.9624416509707838,0.9998235676131417,0.6436342973541173
45,1.0235208954853974,0.9702488804125214,1.0046052528007623,0.6292594790546638
46,1.017210501021719,0.9703484379002288,0.9782941834716616,0.6649739373656867
47,1.0154001256644958,0.9892052142684675,0.9783626615225539,0.6268248837682869
48,0.9868790510978603,1.0111566860165222,1.051849913849301,0.6570141105847579
49,1.0169230447951283,0.9803984262411276,1.000108252150302,0.6588747776270643
50,1.0052594319475954,0.9505353937695729,0.9955636217265749,0.6264889976448212
51,1.023291084530042,1.0201393092282145,0.9600428818072285,0.6701271605433174
52,1.0318146661971797,0.9325118378744124,1.0313611530657059,0.7220325424344465
53,0.9943735361808492,0.9794417052285133,1.0287515188189518,0.6881861455153382
54,0.9840802762405425,0.9776653650162724,0.9857718521898187,0.6131782806214646
55,1.0295563968103933,0.9811773777912639,1.0174809944681313,0.6495010197139245
56,0.9961125642523946,0.9948521069732245,0.9502873174650099,0.6795856981452518
57,1.0128031130936397,0.9819884547396036,0.9773415309704774,0.719271528652972
58,1.0222246534193888,0.9523921767402614,1.0572217519717928,0.7073242909919779
59,1.0256653973204555,0.9978243862003231,1.019136266160727,0.6621329611408091
60,0.9717065625580047,0.9793610743255008,1.031009062433067,0.70555619709854
61,1.002912191056509,0.9727880570227583,1.0288709937557987,0.607776136702043
62,1.0009214539827755,1.0307081967955687,1.0380558748983708,0.6863352197116801
63,0.9828873504502408,0.9644950043416072,1.0625820534157215,0.6590942589208643
64,0.996481142010298,0.9990263758799641,1.0091627288250102,0.6640380989647756
65,0.996823423087584,0.984424572543031,1.0212499256425942,0.6674386694508883
66,1.0278332824785053,0.9744249022358188,1.0533040969446352,0.7268282567813016
67,1.0370935497689464,1.017523688569997,1.0735713294640528,0.6740784249896328
68,1.0617234646654266,1.0666129984569783,1.0685045492028153,0.7144639440525328
69,1.0017321236915755,0.9723679781687511,1.0746521887662592,0.681318491728294
70,1.016353184398118,0.9890884010630675,1.0523311253160736,0.693882781609106
71,0.9919488556861591,0.9834850076087048,1.0658902539520436,0.6474900700884864
72,1.0180091809020888,0.9598715290261591,1.0598816587316635,0.7557594324877925
73,1.0793652921942112,1.017740968837813,1.0827471260609223,0.6666117770831117
74,1.0405143081191377,0.9952507940635613,1.0501461999273811,0.7061089638161504
75,1.0194801994660447,1.008373757017529,1.0885237394504057,0.6940415773416866
76,1.0352012434161602,0.9657046191099311,1.0437322749825007,0.7302179160421705
77,1.0345630266171861,1.0232376127163263,1.1064774849983083,0.7057942999101662
78,1.0054724785224332,0.964751207610389,1.0727613097110087,0.6648672265398614
79,1.0071266527169087,0.9917372001766348,1.0861050312360758,0.7244899952207625
80,0.9988148670122107,1.0133211518269314,1.0966688196347614,0.6781749287463915
81,1.0272915404725205,1.0173571117302964,1.0528418851624586,0.711085684396094
82,0.9875068883468174,1.0190882988927812,1.032746980612047,0.7058267185238677
83,1.021349339148513,1.021954868476046,1.0976403721503885,0.7246536832455646
84,1.0230411677643942,0.9744669826768542,1.0175987638880335,0.7562100745069245
85,0.9673888613035466,1.015051162346933,1.0956023588086483,0.7129594526696124
86,1.0230847155024108,0.9740697995552853,1.1082769172073923,0.7512790406261234
87,1.0196466718287207,1.011805383934452,1.0540824706822887,0.7012727166224569
88,1.0368060441384015,1.0106915249936967,1.0932253929138305,0.6962944815084655
89,1.016836773292028,0.9805112202302761,1.077721211531064,0.7414235203988429
90,0.983107292942449,1.0108333251511548,1.1491644980259494,0.7152186612260751
91,0.9853283231743719,0.9908969429790752,1.070629618266211,0.757399923279067
92,1.0168741662963354,0.9829932661342833,1.0750025743850138,0.7463564947645618
93,0.9996550401728848,0.9788768025101279,1.1007631189739961,0.6562285703373083
94,1.0220886921393717,0.9827093165661929,1.0920549250782643,0.7203211675142542
95,1.0402815857752084,1.013068703898102,1.0752879042502186,0.7162170088990311
96,1.0246952182845408,0.9758986328225018,1.07729467495499,0.7349681094066541
97,1.0369954817639877,1.0110391511770738,1.1091290530186353,0.7246251321229468
98,1.0169844084648654,1.0153221648856523,1.0614280572801662,0.7321680298086889
99,1.029583556345725,1.016008687679478,1.079762211962266,0.7144281597631318
100,1.0634296962689622,1.0157035712840132,1.0987857082633012,0.7526453089830132
101,1.0524402178306553,0.9867564660630109,1.0907020791052227,0.6472952140189341
102,1.0045959152859751,1.0146196398568017,1.0803234328467148,0.7471194081572391
103,1.0276181976583931,0.9592055100448279,1.090351836595434,0.7396963563594511
104,1.0269172719204163,1.0007897828637802,1.1358487565620097,0.7254043763974436
105,1.0086700179389985,1.0083955314847168,1.1041422716957194,0.7311662653786531
106,1.0190514861824833,1.028432031868853,1.1133704881958488,0.7161296958686818
107,1.056506438176695,1.0312904101824676,1.0963271783751065,0.7410303264995879
108,1.0255345391973505,0.9914955591691814,1.1598715013246956,0.667534366646179
109,1.0160932660663289,1.009593202755848,1.0931228112455715,0.6940854489103238
110,1.0070851723713437,1.0632421465050086,1.127854403722427,0.7291402887855908
111,1.02591530142261,0.9679632354440925,1.058832687712192,0.67523036215485
112,1.0384592032969098,1.0072254817334478,1.1395016681488137,0.7547793576755514
113,0.9976785402932329,1.021484831757513,1.1614160112139622,0.7874502676733027
114,1.0426355269659175,1.0382742526754123,1.08604412458773,0.7548563479342593
115,1.0156365405048582,0.9913955138502455,1.1504228709335422,0.7115672331310314
116,1.0151003160411105,1.0023063150023948,1.0890602801728013,0.7318185413262931
117,1.0134829060728505,1.0427112715141011,1.1051181504834595,0.7164152508896063
118,1.0410131701210208,1.0223270191553981,1.1609437535125837,0.7163597805717877
119,1.0427237194317054,0.9694291521256745,1.1336829746682415,0.6812204366168064
120,1.0238857023576977,1.0419874879894369,1.1554527442434643,0.778844262095171
121,0.9815352380941167,1.0126527641389378,1.1755029630210057,0.7344907521070897
122,1.0294247580909046,1.0359501916441702,1.1253190378492253,0.73785400889883
123,1.0374008162976998,1.0039816170367064,1.1533391621474933,0.7395841205130064
124,1.0285178549547769,1.020849156060973,1.1608233332644609,0.7371757567754035
125,1.0107910707384344,1.0491226721067746,1.149371335757538,0.7165108791741462
126,1.0524078380367061,1.0066107131560618,1.0729202477025914,0.7235656415291185
127,0.9739034826990746,1.0148099613687156,1.138230146178757,0.6947954060300717
128,1.0232527721820848,0.9971599721636194,1.123782484986753,0.7637155215506578
129,1.0108464272574027,1.0037019143658763,1.201812489005214,0.7371897738430028
130,1.0486787295167401,1.045554630657182,1.1614626396072953,0.7319864351161828
131,1.0269649023409027,0.9943582713094516,1.1555973438969502,0.7225692533474579
132,1.0011401285415862,1.0057064191744307,1.1677445529241148,0.7752360226796507
133,1.0312040989746374,1.0184707579048657,1.190522982853416,0.766865038762151
134,1.0178722655018702,1.0125825972775444,1.150954931241141,0.7783143516665864
135,1.0722632966640726,1.0412069698849236,1.1388061312677344,0.7216612719629658
136,1.0569256684954151,1.0327345437164994,1.1299757065531388,0.7073816480584728
137,1.0308245826086087,1.0153121774973966,1.1922553345750153,0.7193587682470868
138,1.0491610009304237,1.0314655919825864,1.1739466096352307,0.7530840918230169
139,1.0135549043184495,1.0477496975071,1.174611257116027,0.7298795207188146
140,1.0656069751340629,0.995923771652713,1.146762769093331,0.7265152336201712
141,1.0419082939054642,1.0310146074620665,1.150338738061758,0.7502947130798141
142,1.0504863954850747,1.0536364024880194,1.1267014503341166,0.7588246010396917
143,1.0304489647355326,0.9939485458550261,1.1532623665494353,0.7598465009122269
144,1.0179222995702293,1.0728206145175074,1.1530631032012033,0.7507615246242211
145,1.0125493469700015,1.0289470949156903,1.1782115539632583,0.7345906628561454
146,1.0417048991229556,1.0370807585685946,1.2232514190415105,0.7435937719227077
147,1.0332187594860347,1.0248550669957082,1.1262935169213995,0.7329709522819029
148,1.0409625572264398,1.010323231075607,1.1915284622977997,0.7022487550774076
149,1.0494378774968327,1.0218974887314125,1.18184065212049,0.7422326345601185
150,1.0489677711314167,1.0183676334225655,1.1816144000580615,0.7534198951045735
151,1.0094894005594006,1.020155411374568,1.1813930193996953,0.7897163283682435
152,1.002582663597248,1.059723469815965,1.168678934258026,0.7504549310245584
153,1.0504724511495838,1.0500064052085822,1.172523700704686,0.743467837659097
154,1.0426386514694428,1.0701127874870981,1.1342468678918571,0.7307780688388323
155,1.0242274801514062,1.0412497860103653,1.2462156910958693,0.8163267650935563
156,1.0056269915861276,0.9976501447176682,1.1419946184824317,0.7243790850145255
157,1.0075634716112616,1.0356397305120244,1.117964802902003,0.7003589780661621
158,1.0283603858086032,1.0349878642551646,1.1383250431152603,0.694060000205388
159,1.020460595015952,1.0837509872328728,1.1688980814552952,0.7612900829487215
160,1.0333282924665785,1.0213779220104295,1.1634527865800879,0.7837964139009593
161,1.058573200855598,1.0000655351960557,1.1777204697727834,0.8004888699950098
162,1.0451208560511536,1.0073783966506553,1.1878619022385977,0.7917211876218546
163,1.033872946980025,1.045868235664085,1.219554278545812,0.7353218657436442
164,1.0721869183779704,1.0596513799291531,1.2630567087652358,0.7373750356810805
165,1.0449153039248922,1.0534991123331883,1.2171571293565158,0.7446963115139029
166,1.009710374932964,1.0418499497359015,1.1868996144259572,0.791191926328411
167,1.0126219789998765,1.0193409230168757,1.198578987702815,0.7166286276622333
168,1.0290521738407528,1.0499952698891721,1.260216809116223,0.7488186857421822
169,1.0345484458597747,1.0592453493990852,1.1867772248516242,0.7856073284783408
170,1.0474735829520008,1.0156386581089514,1.2157674498008353,0.6834596363722125
171,1.0601747108083581,1.0341562511626394,1.2253996972917816,0.8261353645691124
172,1.0346288251422076,1.0554725863350147,1.1731107211764438,0.7447145769021002
173,1.0001728008714745,1.0449865978353083,1.2246371593843073,0.7350711577416551
174,1.0495006328964351,1.055705363784267,1.218717754687111,0.750404885245541
175,1.007561280492033,1.0542932292200178,1.2221366006610914,0.6863810013473404
176,1.017202765576274,1.0118820079383697,1.1984552319210455,0.7116278800604992
177,1.0114991814278336,1.011676840302136,1.224699958123869,0.7664528742304227
178,0.9763886086578109,1.0327374589171379,1.20023263571242,0.7545653972804075
179,1.0525078527478258,1.068964772197351,1.211986069445161,0.7623405757633926
180,1.037543086166925,1.0382277694135855,1.2276758163317254,0.7320372860914172
181,1.0210237711857848,1.0308545285068988,1.2349384327709683,0.7259322881611284
182,1.035261697460522,1.0774706342641354,1.191359716979789,0.7245267835271908
183,1.0468872014734427,1.0280933569597388,1.2440134909168368,0.7127263831104522
184,1.0255351087134552,1.0556315970550092,1.2148466601758163,0.7589833407960545
185,1.0395096576487994,1.022132495000654,1.2014927506703657,0.7334810403425619
186,1.0364980691308303,1.0632214224150431,1.2441498436869787,0.7271088205855757
187,1.0079276320713195,1.0443867572819308,1.2553668400396678,0.7114029341764367
188,0.9982263774729035,1.0762930093165364,1.2214465780470123,0.7419840160546266
189,1.0164308829953714,1.0369498479478385,1.2246466857517397,0.7447813454455081
190,1.0641438430071735,1.0461437991094118,1.2286067240761869,0.7025159151700349
191,1.0222739699540575,1.0697353178280198,1.2574213159837304,0.7465124746187869
192,1.0682842185065107,1.042252147066316,1.207886646673343,0.7444646611438793
193,1.0444425281588492,1.0403331629500876,1.2087910884615412,0.7676967224102357
194,1.039734869436589,1.0366661592866349,1.2232423194124926,0.7363562113923906
195,1.0806259535439617,1.0275239224717687,1.2587687442166142,0.8269189931653261
196,1.0235527685676673,1.0604347874843993,1.2270462695111872,0.743117267060608
197,1.028623456487833,1.0066187674768061,1.2422302706373458,0.7361201637417303
198,1.0671250180073482,1.019113409416769,1.2754175969307033,0.7396647101737215
199,0.9996250367166637,1.0223046963568758,1.227882893395239,0.7290446745525806
200,1.0212333967188656,1.0479337628123275,1.2322853754146585,0.7096918164134259
201,1.0355438249564946,1.014561989943547,1.2180545763724944,0.7356385028322097
202,1.027856781849668,1.0541457330849462,1.2401524994802509,0.7304316244038854
203,1.0464685815821346,1.0423297689816495,1.2508531209070854,0.7188794560193036
204,1.0442399431353646,1.0787272190250174,1.2318694910896866,0.7155097213948991
205,1.0554503294170572,1.0532153311910533,1.242206861357146,0.7803928173076449
206,1.030212141499508,1.0359447076227353,1.2445201320108759,0.7811739484870521
207,1.0466956213126428,1.0797282650432825,1.223641188681842,0.7203922450789602
208,1.017101923029546,1.0531738006033757,1.219537475905162,0.7529077514476992
209,1.0561170214128472,1.068589018509404,1.2410303691467308,0.703222705913615
210,1.0484871626862027,1.037292589405291,1.2117957753550492,0.8230802547461019
211,1.0719855712276094,1.0408423669288904,1.207925211819128,0.7787479569968323
212,1.0283494393770356,1.0518362415893807,1.249963711355113,0.7997364442988633
213,1.0466194868535312,1.0585879660235036,1.2569310811026375,0.7445006209924465
214,1.0670868436997694,1.0364929229453024,1.2734589507051697,0.7188604832113736
215,1.0180061279351442,1.0522250910132933,1.2307155778136443,0.7324990272038109
216,1.0423860585980642,1.1151896733228988,1.2536829172776573,0.7597372445026245
217,1.0203744249973448,1.0263000562037858,1.233473928355302,0.7200432462045965
218,1.0860882604416238,1.0378898909653773,1.2434892046932315,0.7626376030138124
219,1.0546334739850942,1.0565083157031345,1.2303240621312392,0.7010007202685424
220,1.0305776948484116,1.070492011475721,1.2709956677549534,0.7700739791380786
221,1.0440782402984092,1.0454845294743116,1.2194923605536947,0.7884403461984475
222,1.0076672738915018,1.0841799459691974,1.26202303912011,0.6573668406108972
223,1.02237149596834,1.055020444093087,1.2558949803063453,0.7602502741974663
224,1.040874899084978,1.0794477438988876,1.2504763622257173,0.7212527431195386
225,1.0557889372265086,1.0686930077189805,1.255173058703677,0.7114908092665112
226,1.01896374571321,1.0512156469434901,1.289207732424744,0.7370602573149235
227,1.011328819530137,1.0539281436079828,1.290478457240507,0.7386035583177079
228,1.0251200773621618,1.04176437404464,1.2165548444294625,0.7622486899860459
229,1.0462038342269635,1.0599059824466717,1.2495895972814437,0.7637125016167201
230,1.0127505550007985,1.066273837109466,1.2959787164012193,0.7610409885674828
231,1.049680173466304,1.0525496870470803,1.3221698959764099,0.7232016242005586
232,1.0084546228970643,1.0821023734411959,1.1937584510277965,0.8034307609077701
233,1.0343126431239011,1.0368061143412193,1.2421714270567696,0.752995743019281
234,1.0272296769822238,1.0919977077852687,1.2254262916440053,0.7945639285075617
235,0.9789766110354909,1.0219701195555457,1.30988776099191,0.7491892872009328
236,1.042940198551665,0.991161202377823,1.2434855764294221,0.7167305020207521
237,0.9860840040800637,1.046900580670582,1.2341719159853561,0.8002118506802436
238,1.0657887589291841,1.0816017290194624,1.2234403117087955,0.7362036692066354
239,1.05188093609752,0.9883836642592884,1.2733483182538088,0.7231188349033548
240,1.0377916853761004,1.0658670795740135,1.266056546473183,0.6892628690206668
241,1.0896607878279765,1.0834785622260905,1.2622333805315569,0.7238541317543302
242,1.0390809621245332,0.9810522828096083,1.2650001145999854,0.7751009464987052
243,1.058490745760992,1.0880617373994026,1.2715370937781554,0.7619105062853514
244,1.030285987877794,1.0453491630889127,1.238909604214764,0.7692151931812079
245,1.0098650788774304,1.0912012523516583,1.2320623683080538,0.766358557201168
246,0.9920676472464661,1.0652824572139699,1.279281909492141,0.7573289592877849
247,1.0248611892183126,1.08177737173575,1.2215383787422156,0.7128201120802141
248,1.0349456362092875,1.0359448112237328,1.3102560574348,0.7176194956845843
249,1.003610398045449,1.0837900049583429,1.2312713845192624,0.7534715077832885
250,1.0269669526782188,1.0551146079358962,1.2767437042596608,0.7845814799636494
251,1.0316334615225082,1.057594962006242,1.263290541363466,0.7294462666695828
252,1.0605181585771242,1.0458870542593335,1.2542986317059805,0.7601739823506494
253,1.0522517653760934,1.0685148380649243,1.2955517208634888,0.808139037896626
254,1.0501990015524834,1.0546411229392885,1.2380024608456124,0.7756529009130883
255,1.0112011422264582,1.0950138568742436,1.2472342675927874,0.7348519912378003
256,1.0556742598006292,1.0316160683450466,1.288274242092296,0.7239999893996887
257,1.039364225412386,1.0386053617634148,1.274930046472683,0.7883791288681393
258,1.0399469838223734,1.0700062627159277,1.2833415089864388,0.7375786980110434
259,1.0503224868417864,1.0507284552641345,1.3189753508406121,0.7427727582986472
260,1.025366219217593,1.0774575340505461,1.278730218222468,0.7283535885910709
261,1.0253891071276189,1.0512276412126544,1.2287033284579343,0.6578706698493091
262,1.046817987953366,1.0524364575209553,1.2799010358524252,0.7340077104676361
263,1.07365598681727,1.0443509908894957,1.2979109894094576,0.7392482897357815
264,1.0382771381956553,1.0593017959874413,1.2994163202305402,0.7887603467156921
265,1.0427362475841524,1.0540973791484014,1.2905151126768233,0.7647766812279506
266,1.006871372981883,1.0818793448149524,1.2934630349838763,0.7688138189427505
267,1.0480200936591086,1.0568849549241266,1.2997284381858547,0.7216203904287477
268,1.038129405513172,1.0404020821263447,1.3159085540067081,0.7477175482207012
269,0.9974925008532126,1.0574146527262374,1.3341541003258657,0.7736638638313871
270,1.0582772655907242,1.0107768733692841,1.2629133779219002,0.7622603014496976
271,1.0510838361537653,1.0342923991559267,1.270601882471423,0.7517444365449139
272,1.013912714317541,1.0445817851705437,1.2787843793506652,0.7653328300422836
273,1.0660172312902632,1.060345716094904,1.294242843809592,0.6901051276494319
274,1.0340163983524822,1.067835931302047,1.2825316492030243,0.7481524322098956
275,1.0298688519399284,1.0292529082114041,1.308984719519186,0.7436403316638983
276,1.0711686117467667,1.0376879403651489,1.332617219947308,0.7470495038815745
277,1.0390022259876186,1.06946610753621,1.268601519681225,0.7910650928420013
278,1.0601063792825591,1.0610853343354458,1.2693710701168792,0.7437193466098055
279,1.0277750385499134,1.0431594998212752,1.2812229345663153,0.7501242197911784
280,1.0185137519736824,1.0327986666028128,1.310278661374014,0.7729045316081675
281,1.0286329660197988,1.030075713197169,1.2683580530065015,0.7763019657258642
282,1.049047011938039,1.0893834794791353,1.3233593119260503,0.8094979342963392
283,1.013949354696121,1.117919974097678,1.27459457179135,0.7427593509097549
284,1.0005733654810276,1.0504693976153694,1.2375134879716196,0.7419598757845344
285,1.0217039884691095,1.0217708045696816,1.314212234331058,0.7310700297019066
286,1.006886763204391,1.0944798283085828,1.29734316538854,0.7693967297766937
287,1.0185284541224129,1.0733361005376891,1.2590949834701983,0.7155566628317152
288,1.031361027022288,1.073310753392103,1.300571935797977,0.7085554932250556
289,1.0347669470237109,1.0803497757913758,1.2846385927942052,0.7604879516071964
290,0.9859679675321272,1.0241118048779714,1.293266597494454,0.7221364402856401
291,1.0389804089543702,1.0667340607279416,1.278929205854846,0.7506654187856147
292,1.0610330352028883,1.1079103592894608,1.3116229697900894,0.7206400737537085
293,1.0239479905522189,1.0415854705291552,1.265034577680262,0.8195448284132079
294,1.0239274886637348,1.0695010015201338,1.310348322848243,0.7349977696224266
295,1.0200698262851562,1.0369424858417244,1.2883100241459713,0.7795266932934795
296,1.0344565413394775,1.0676909888638424,1.280389149124187,0.7527661614406309
297,1.0538971071966525,1.084383392012448,1.2327741103787946,0.6976217757474008
298,1.0611867737848206,1.088788058001111,1.2844401882655174,0.765654869775527
299,1.0433704158864487,1.090164093909144,1.3202410543909258,0.720998632177279
300,1.0516300367490128,1.1016072577016516,1.3061956845485332,0.758323762952037
301,1.035859632246284,1.0584549645630281,1.2289234487809695,0.7626004612068986
302,1.0368009630318638,1.0834038108749438,1.329090773670223,0.7148497166462742
303,1.0330359718388573,1.077471614435428,1.2674868705558877,0.8100630511300289
304,1.0534630539714724,1.046237965063834,1.300459264872252,0.7062335330081075
305,1.0393523857740035,1.0707890122372443,1.3089797745746878,0.6869141352304605
306,1.0392190066713751,1.0977834046558825,1.3143056939498594,0.7682234685872984
307,1.015371298130683,1.0847056492579414,1.2736079156711981,0.7404382770684861
308,1.0315313747735353,1.075053293831073,1.3035738055995272,0.7473713622866219
309,1.0509765584320427,1.0833646558002368,1.2775596376840388,0.7365209741089791
310,0.9973627665612007,1.12407136118952,1.3010163269487147,0.7869893111374997
311,1.0707700425769742,0.9999044413322626,1.3203294658919926,0.7555335809438941
312,1.0428901112938187,1.0775485472997248,1.3078407661074547,0.6866403553137073
313,1.0280467590301563,1.0365876645111332,1.2299753442941537,0.74714181990575
314,0.9950940538945178,1.0406088780846192,1.2778617740091307,0.7278830583911483
315,1.0242800771293994,1.0340834044862872,1.3490060846318288,0.7479230556684058
316,1.0182101527694412,1.0969126577512907,1.30653920400055,0.7212339375300053
317,1.0195979789289422,1.0683121468420373,1.290314523938835,0.7060462888718473
318,1.0358405039693053,1.0793580576720692,1.3483578316746894,0.7997064784084901
319,1.0124687201711162,1.0890930761440378,1.294495977202685,0.7009552497783103
320,1.0383114415273107,1.0762840461075074,1.3053888977098977,0.764480942023824
321,1.0098242229063736,1.0394614313454955,1.3284993087789216,0.7550034410610823
322,1.0507911184949712,1.0819279430752298,1.2442494152730956,0.734255260162275
323,0.9978971087728838,1.0711096726816813,1.2983963342147884,0.7414314022166627
324,1.0522591207346106,1.089953372614717,1.3020402620020657,0.7455513173649736
325,1.024735942258471,1.0843864235924507,1.3533793228239626,0.6793874609560845
326,1.0692123970999445,1.064610083275214,1.2731518442929004,0.7087512171473822
327,1.03630380526556,1.0772749258351872,1.3251084591542912,0.7488828017096539
328,1.0006565986467468,1.0946943697727096,1.3071041656495779,0.7622038924936118
329,0.9937654909604423,1.0864172389319984,1.347710898846125,0.7318635180266845
330,1.047578298036426,1.092928179551563,1.2575253860462487,0.697348305076098
331,1.050203742645293,1.078596330571272,1.3103083111836031,0.7735610277782871
332,0.9992730729315472,1.0716226558464346,1.2986633323769066,0.7552951513665787
333,1.0649911179116507,1.0433138926093446,1.266150555561884,0.7658391548590057
334,1.0209302758143002,1.0614355055338334,1.2874634955790059,0.7209107220453804
335,0.9957490993013471,1.082464942406813,1.296004817714559,0.7347160807782378
336,1.0081636419995677,1.0807353878550174,1.2736076553445046,0.7447704113722321
337,1.0017341021846173,1.0809413178561667,1.2736679739826078,0.7363116043564824
338,1.0377383444193133,1.0396046177122826,1.2614108988704529,0.7361428720099218
339,1.067975531806855,1.0708131729877355,1.3284377427733727,0.7941705016477915
340,1.045332476408398,1.0924145339817402,1.3077569571096104,0.7205512030779552
341,1.0025944667251139,1.0884295207016261,1.3050994447564055,0.7342416961826427
342,1.0543274391414261,1.0679936086819533,1.3018635891045254,0.7121906406462126
343,1.0471035551908299,1.0737488026451294,1.2876033776408158,0.7244645221071583
344,1.0581958149578752,1.0926950349992965,1.3405695951843026,0.8071262432433112
345,1.0201043376983006,1.0831123296654268,1.3114233670432738,0.7773571111631339
346,0.9894635223197097,1.108340231119213,1.293246541215971,0.7642016818755121
347,1.0316731877126986,1.0562233117723723,1.3420720661553092,0.777336027077787
348,1.0474215903490676,1.0956742066456697,1.308186278644853,0.7899545082439247
349,1.0148247312664143,1.1182670408969388,1.3015645380298198,0.7741637736194887
350,1.014046374146843,1.1128096931871458,1.3094353893626303,0.7666504083027111
351,1.0075654746645837,1.0902303901779815,1.32836125712966,0.7440211161947807
352,1.0320331708482176,1.085931049287529,1.3099077560501222,0.731427773552282
353,1.0352565074174873,1.128114960227111,1.284531001752367,0.7177717333817543
354,1.012170006035579,1.0892367264610108,1.29739246491189,0.7227219578009481
355,1.0231049615120948,1.0734631117225015,1.3001254634446577,0.739739119205633
356,1.0461208439685592,1.1225591787854863,1.3444267348268153,0.7915681328748378
357,0.9951340365064932,1.0870382273169408,1.2969587005382355,0.8381453209887263
358,1.052506953320605,1.0300475527613662,1.350713839864646,0.7175330551085574
359,0.991796128277201,1.0621618127950547,1.3435686931183768,0.7529493980834013
360,1.001402369064833,1.093795576539339,1.3579162141779324,0.7889966868677744
361,1.0297313983862586,1.0860813806397087,1.3044755687131693,0.779652875843495
362,1.022583004943607,1.0735639128489811,1.2855972149285844,0.7358268265756938
363,1.0488712530279132,1.0876755904168307,1.3145001224274142,0.8101482591676927
364,1.0323589444288013,1.0903203133097654,1.2789028379018323,0.7263191808579438
365,1.001258246539987,1.0540965370026674,1.3296738398764572,0.7384418533600053
366,1.0202222939896388,1.1149291035119846,1.3165176062111066,0.756430010744701
367,1.0044574901974748,1.0860851944823775,1.317504214461529,0.7771984780092976
368,1.0330326811849546,1.0512589965663168,1.3487919022665253,0.8312822052392494
369,1.0252693609567374,1.0891845331838361,1.3330767113675845,0.7756554120524981
370,1.0104838624806174,1.0988132124110157,1.2731324745179187,0.7801188669876323
371,1.0347662007887084,1.12430791298286,1.3456847833783068,0.7375309494593266
372,1.034941514169559,1.1255632628631818,1.327098311611952,0.7981916424170049
